Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1276	4906.1406	973.3185	5532.691	2969.9448	1000.0	489.5795	137.45143	564.7119	-126.29062	6385000	1.1235476e-08	2158.5066	-0.009194835	-111.50964	-0.8405844	0.016001187	0.211	3.0	7818.081611156464
1277	5354.4863	151.48607	5531.9844	5124.832	1000.0	537.8148	17.421165	566.8973	213.24709	6390000	-3.121644e-08	589.61316	-0.025500169	-106.45242	-0.84090096	0.019079048	0.2526	10.0	7824.822990894318
1278	5335.9146	83.81515	5458.681	5225.2583	1000.0	543.80804	16.953388	572.97363	427.70203	6395000	4.8217178e-08	628.8512	-0.020189518	-22.565369	-0.8419581	0.01618516	0.2224	7.0	7831.640867233276
1279	5399.4023	100.70138	5586.294	5294.6743	1000.0	543.30023	17.077866	575.77545	328.44055	6400000	2.6541949e-08	640.0319	-0.031006135	-77.12036	-0.84241116	0.015621668	0.2434	11.0	7838.5924680233
1280	5406.702	150.3367	5617.3486	5174.8257	1000.0	546.9481	12.761969	569.75665	433.80597	6405000	1.2165606e-07	545.70953	-0.011213275	-93.71484	-0.8441433	0.015117618	0.1668	3.0	7845.390985965729
1281	5434.8843	37.97249	5485.156	5374.8726	1000.0	549.1111	16.220316	574.91626	434.31662	6410000	-2.8192997e-09	608.0542	-0.0046855668	-42.89093	-0.844699	0.015169327	0.1906	2.0	7852.169859170914
1282	5393.3164	105.36372	5540.412	5243.9526	1000.0	551.24835	16.846458	580.4208	433.67496	6415000	1.6204268e-08	546.59015	-0.009067467	-32.15216	-0.84502655	0.015552347	0.1834	3.0	7858.925734043121
1283	5414.4424	184.97012	5539.433	5048.0947	1000.0	548.9765	15.685551	573.90924	446.54785	6420000	1.6762316e-08	860.1126	-0.0026290452	-56.81311	-0.8455673	0.01564236	0.2182	2.0	7865.535359144211
1284	5406.28	63.01397	5527.728	5346.2905	1000.0	552.43866	18.25846	581.98145	415.64276	6425000	-1.5586614e-09	591.2791	-0.004728754	-13.66864	-0.8459384	0.02065849	0.2742	2.0	7872.294646024704
1285	5325.711	52.101517	5381.0957	5241.7896	1000.0	548.83075	19.231314	578.25214	420.16287	6430000	9.1063974e-08	739.5557	-0.016498998	-114.32269	-0.84630173	0.015252615	0.2308	5.0	7879.0897579193115
1286	5451.8247	108.9713	5608.8623	5296.2935	1000.0	541.9422	17.103098	571.1392	409.11765	6435000	-2.1898746e-08	789.128	-0.02153749	-168.58685	-0.84720224	0.015835144	0.231	7.0	7885.914854049683
1287	5488.1807	153.22562	5651.897	5262.252	1000.0	553.0845	16.383514	584.8389	377.0209	6440000	8.058548e-09	640.9134	-0.008882823	-24.131714	-0.8484133	0.016983543	0.2188	2.0	7892.763506889343
1288	4766.29	1318.3489	5583.4536	2141.5747	876.0	554.1254	18.346048	585.6233	418.5432	6445000	3.6612153e-09	3691.5356	-0.006119349	-504.32886	-0.8487258	0.02037254	0.299	3.0	7899.698749065399
1289	5408.835	69.44355	5491.701	5308.892	1000.0	541.9683	17.227388	570.9339	324.2342	6450000	2.2172928e-09	667.54565	-0.013136404	-100.029236	-0.8491875	0.015482082	0.1564	4.0	7906.5034811496735
1290	5389.1377	168.91168	5531.183	5058.669	1000.0	546.2645	17.521296	573.74835	440.4159	6455000	8.17962e-09	742.2763	-0.011828655	-88.92023	-0.84998876	0.016344277	0.2228	4.0	7913.348194122314
1291	5283.788	122.94204	5415.4526	5097.2764	1000.0	545.42224	20.296743	581.0691	344.2574	6460000	8.675456e-09	860.8765	-0.013111176	-85.8504	-0.85077703	0.015614743	0.1794	4.0	7919.999555826187
1292	5276.7334	61.236122	5355.724	5176.4893	1000.0	540.65674	16.310425	568.59076	359.84854	6465000	4.068315e-08	477.703	-0.013873528	-61.63086	-0.8515588	0.018363846	0.2116	4.0	7926.685249090195
1293	4584.247	1720.1527	5564.7524	1147.2312	845.6	537.62195	16.647556	563.5866	282.70544	6470000	-4.1149555e-09	3565.806	-0.004342941	-399.6853	-0.85239756	0.02294533	0.241	2.0	7934.819344997406
1294	4524.247	1738.9637	5489.9233	1048.2933	844.6	543.52734	20.966204	582.87573	216.77539	6475000	-7.4863244e-08	4197.0405	-0.009061123	-702.2429	-0.85276914	0.018268226	0.2124	3.0	7941.723336935043
1295	5290.658	140.34972	5431.5913	5059.4917	1000.0	535.4339	27.073828	577.5581	283.73755	6480000	1.0293722e-08	1243.9866	-0.009501066	-164.30566	-0.8533255	0.01768001	0.2426	3.0	7948.35436797142
1296	5404.122	159.3544	5677.1816	5240.422	1000.0	537.4473	19.043024	568.98883	221.73741	6485000	3.437251e-08	887.3214	-0.019598147	-131.23334	-0.8537699	0.017333668	0.2242	7.0	7955.325584888458
1297	5327.553	83.77206	5477.03	5231.771	1000.0	544.22925	18.078018	576.63824	442.87976	6490000	-2.2941828e-08	640.5685	-0.015107189	-37.816895	-0.8540575	0.016573248	0.2046	4.0	7962.099164009094
1298	5376.46	224.7813	5640.533	4982.834	1000.0	542.2875	18.498245	575.32556	395.1035	6495000	-1.5977024e-08	974.7197	-0.011953722	-115.34595	-0.85390764	0.016934153	0.1924	3.0	7968.828854084015
1299	5316.567	129.30144	5479.3257	5090.5635	1000.0	544.5635	22.118622	576.06256	295.97168	6500000	3.5946073e-08	1113.8278	-0.0057601193	-80.47412	-0.8538499	0.01638965	0.206	2.0	7975.5357031822205
1300	5329.513	179.7069	5524.1777	5027.3745	1000.0	539.8406	18.135153	571.80255	385.6818	6505000	3.8409233e-08	710.5857	-0.004436228	-38.10968	-0.8538291	0.017406277	0.2306	2.0	7982.199891090393
1301	4795.756	624.5735	5443.513	3989.3213	904.8	539.1064	20.896254	571.4156	233.70172	6510000	-4.9182773e-08	6219.8506	-0.0075200046	-1206.5713	-0.85385275	0.020939542	0.2832	3.0	7988.928907155991
1302	4568.0444	1412.5717	5500.1973	1759.0687	862.8	518.4493	32.21591	561.67944	-107.000305	6515000	-1.4272332e-08	3859.423	-0.011660544	-518.48	-0.85395974	0.017349357	0.2288	5.0	7995.852585077286
1303	4943.7627	1053.7096	5692.4863	2883.6714	1000.0	483.1422	140.67442	574.03986	51.1212	6520000	-1.835823e-09	2871.7825	-0.013128721	-381.66016	-0.8541492	0.016890718	0.2128	5.0	8002.620972156525
1304	4458.7446	1080.123	5384.8335	2444.9175	888.8	510.90485	104.389534	577.41077	32.302822	6525000	5.6922433e-10	4396.0225	-0.0066948184	-674.90356	-0.8543894	0.023628103	0.3322	2.0	8009.432007074356
1305	5312.285	84.19553	5452.462	5238.4004	1000.0	520.05725	19.53759	557.41705	279.87317	6530000	-7.341504e-08	1218.7412	-0.002273377	-481.0672	-0.8544204	0.016623497	0.2094	2.0	8016.24030995369
1306	5408.2314	161.96248	5564.812	5126.909	1000.0	540.0445	16.70195	574.79126	418.84293	6535000	-2.3214518e-08	788.43286	-0.022920586	-100.329285	-0.854405	0.015625622	0.2592	8.0	8022.959267139435
1307	5383.579	271.01562	5601.327	4849.4097	997.6	547.4353	24.956768	579.4491	42.93422	6540000	-8.46386e-09	3786.9373	-0.00647127	-363.44897	-0.8545439	0.02047736	0.2238	3.0	8029.915112018585
1308	5400.0146	244.16772	5624.487	4952.249	978.8	541.2712	21.674559	582.88043	436.7238	6545000	-1.41114e-08	3767.696	-0.008165812	-511.70947	-0.854766	0.01635903	0.2534	3.0	8036.926589012146
1309	5397.1953	159.17389	5659.802	5242.6772	1000.0	542.4539	21.996874	586.4783	139.26236	6550000	-4.9240887e-09	945.9751	-0.020932207	-133.32574	-0.85495937	0.017018357	0.2604	7.0	8043.773198843002
1310	4866.29	1009.25476	5519.959	2862.4504	1000.0	494.8139	149.69174	580.54254	58.535618	6555000	1.1652708e-09	2931.5437	-0.010256083	-590.843	-0.85562307	0.016037645	0.1696	3.0	8050.614270925522
1311	5305.9795	145.03174	5439.217	5034.8716	1000.0	533.7676	19.109184	575.3201	402.33994	6560000	4.220009e-08	887.4798	-0.017908545	-52.736267	-0.85602146	0.015264519	0.1812	5.0	8057.4580681324005
1312	4576.718	1715.2432	5608.3833	1157.7188	845.4	535.4197	20.405039	567.02014	212.12155	6565000	-1.9431114e-08	3899.276	-0.00693937	-246.2107	-0.85651857	0.016754983	0.2238	2.0	8064.108913898468
1313	5368.281	196.6323	5702.996	5143.6743	1000.0	530.126	21.030556	566.6237	217.17216	6570000	3.0046703e-08	1141.8617	-0.0134997945	-288.2414	-0.85673714	0.019957496	0.2108	5.0	8070.8983681201935
1314	5423.8154	121.17386	5586.318	5267.657	1000.0	546.66174	20.72797	585.64343	364.75546	6575000	2.1457671e-09	765.9443	-0.00604664	-56.44928	-0.85746926	0.0155654345	0.2152	3.0	8077.836071014404
1315	5394.9116	125.62044	5604.4326	5212.9663	1000.0	549.1843	17.504017	582.9344	444.03528	6580000	2.542138e-08	584.1596	-0.020670818	-36.395325	-0.85788983	0.015474155	0.2422	7.0	8084.635854244232
1316	5345.85	210.00102	5592.9375	5005.1074	1000.0	548.5553	24.130383	582.82733	375.04532	6585000	1.0126829e-08	1165.3495	-0.008068304	-93.277954	-0.8586616	0.01571349	0.1798	2.0	8091.452681064606
1317	5396.4707	136.82033	5578.755	5188.3145	1000.0	545.7587	16.446606	577.999	385.8784	6590000	-2.1475554e-08	688.3807	-0.022876361	-62.683105	-0.858858	0.015240031	0.2458	8.0	8098.307111978531
1318	4339.091	1987.3589	5462.3184	368.4086	819.6	548.38806	20.990652	584.34753	99.72757	6595000	3.10272e-08	3602.4236	-0.005646104	-688.8967	-0.8599539	0.018797427	0.2116	2.0	8105.2040939331055
1319	5007.046	761.50793	5450.9263	3487.7034	926.6	536.9941	36.08251	583.369	41.107872	6600000	-7.390976e-09	2897.3535	-0.007807737	-428.20898	-0.86024785	0.015956251	0.2624	3.0	8112.057259082794
1320	5336.2036	241.40154	5633.314	4939.3506	1000.0	537.9386	30.122663	574.6718	90.135124	6605000	-2.707243e-08	1542.7415	-0.01268035	-304.26636	-0.8606122	0.01719452	0.2082	5.0	8118.858119010925
1321	5462.038	89.66079	5638.4395	5390.358	1000.0	542.4344	20.687458	574.85406	394.4477	6610000	4.6980382e-08	1259.0396	-0.01716526	-128.8512	-0.86113954	0.016405089	0.237	6.0	8125.525457859039
1322	4444.708	1965.7062	5674.074	537.461	822.8	551.1807	18.918789	586.80035	405.556	6615000	7.972122e-09	3334.6162	-0.0053589684	-469.46533	-0.86174774	0.024940882	0.2348	2.0	8132.335591077805
1323	5358.7773	89.71651	5494.5967	5272.145	1000.0	542.91394	28.692537	592.80316	256.90863	6620000	8.273125e-08	951.3514	-0.02691956	-119.486206	-0.8619706	0.017171446	0.2656	9.0	8139.013688087463
1324	5405.4795	118.1024	5532.64	5212.043	1000.0	546.89404	18.580746	577.5346	429.4096	6625000	-4.4052303e-08	853.4204	-0.0053019053	-54.464783	-0.8628622	0.017299615	0.1624	2.0	8145.838726043701
1325	4812.762	960.9028	5440.679	2916.3667	916.0	546.0101	22.410158	582.5532	237.25316	6630000	3.6120416e-09	4754.269	-0.00595356	-974.37573	-0.863025	0.01731882	0.2026	2.0	8152.618163108826
1326	5326.074	127.66201	5491.694	5145.262	1000.0	528.9511	32.652378	572.8095	79.81185	6635000	-1.1582673e-08	1407.4525	-0.013406491	-535.0683	-0.8632037	0.015907938	0.2454	5.0	8159.252743005753
1327	4301.8135	2123.2646	5552.0728	60.800114	806.8	541.2619	19.140936	569.39594	253.88376	6640000	-3.0095876e-08	1942.0768	-0.011130174	-383.09363	-0.863677	0.015509935	0.227	4.0	8165.886432170868
1328	5414.4185	265.1096	5672.82	4931.6284	1000.0	540.2285	40.3749	577.9776	-61.125793	6645000	2.1182746e-08	1741.8304	-0.01562811	-381.5255	-0.8639381	0.018896692	0.2466	6.0	8172.655099868774
1329	4707.243	1176.2692	5524.2427	2373.0454	897.2	546.3302	24.369764	583.49506	262.31476	6650000	-4.322529e-08	5231.5156	-0.008469782	-909.68506	-0.86425173	0.017367719	0.1958	2.0	8179.273579120636
1330	4795.4478	780.8604	5545.722	3481.72	930.8	513.8084	82.92461	568.41095	-97.32339	6655000	5.0365927e-08	5430.6147	-0.009314556	-552.5752	-0.86440605	0.01602839	0.2592	3.0	8186.0195388793945
1331	4292.832	2077.214	5373.879	139.35544	809.2	525.1777	26.886168	578.0846	110.92988	6660000	2.874434e-08	2498.5671	-0.009466523	-593.1533	-0.8646213	0.018001651	0.247	3.0	8192.990049123764
1332	4304.378	2051.178	5474.274	210.05325	810.8	539.1308	25.006954	592.082	317.14493	6665000	1.2597162e-08	2299.434	-0.012564602	-499.92053	-0.86485666	0.015378543	0.2422	5.0	8199.72836112976
1333	4762.9346	947.8625	5596.945	2910.6145	913.2	533.446	39.27715	576.8716	64.41733	6670000	2.1760165e-08	3950.7756	-0.012769172	-968.62695	-0.8650912	0.0153254215	0.2262	4.0	8206.387243032455
1334	5398.8086	127.88446	5561.192	5252.852	1000.0	529.073	25.336468	571.65985	324.31357	6675000	2.9706955e-08	1307.6361	-0.026626516	-464.30713	-0.8651626	0.0152232265	0.249	9.0	8212.99964594841
1335	5303.621	249.63419	5644.7207	4984.7153	1000.0	543.6429	18.889706	578.18494	377.2226	6680000	1.8113852e-08	1071.3892	-0.0064112972	-82.52844	-0.8661381	0.015452801	0.1866	2.0	8219.586972951889
1336	5358.312	159.56189	5634.887	5214.2925	1000.0	541.3523	19.223392	576.3102	439.1176	6685000	-1.1640787e-08	982.6919	-0.0193586	-101.79761	-0.86641914	0.017397232	0.2684	7.0	8226.370136022568
1337	4484.185	1446.5747	5466.743	1623.1053	863.6	542.7653	36.534603	584.12897	16.043097	6690000	4.786849e-08	5483.198	-0.0140646	-1091.6826	-0.86743546	0.016603852	0.2664	5.0	8233.026371240616
1338	5370.132	178.56042	5623.5244	5064.1855	1000.0	533.4227	21.405735	573.02216	376.4417	6695000	3.525764e-08	1090.3883	-0.008718865	-274.5301	-0.86821574	0.017980264	0.2252	3.0	8239.591454982758
1339	5348.765	105.075294	5480.9893	5225.611	1000.0	544.05426	22.353613	582.1106	203.02623	6700000	-2.6381016e-08	914.8612	-0.004785526	-105.717896	-0.86854494	0.016226899	0.1926	2.0	8246.530581951141
1340	4753.493	1357.5875	5645.6494	2050.409	879.0	546.7036	18.287153	576.8915	405.85815	6705000	-2.2493303e-08	3736.0127	-0.003730646	-382.05835	-0.8687672	0.01991448	0.2956	2.0	8253.300372123718
1341	4544.173	1373.2676	5537.6562	1831.5869	1000.0	459.9183	186.27724	576.4263	-110.556755	6710000	-8.473545e-09	3562.3103	-0.008755314	-991.4863	-0.8689716	0.020909317	0.2468	3.0	8260.320214986801
1342	5177.1055	121.23269	5348.732	4980.2393	1000.0	520.0454	39.79036	580.40894	-2.2930534	6715000	-4.1183085e-08	1700.4204	-0.0067676487	-513.0846	-0.86925167	0.017673908	0.2498	3.0	8267.204637050629
1343	5339.243	112.2828	5480.4907	5136.035	1000.0	526.5085	19.487495	566.8336	399.59082	6720000	-1.2104958e-08	1054.5085	-0.005455661	-334.45898	-0.86951154	0.018728048	0.206	2.0	8273.900326013565
1344	4459.4126	1774.1299	5665.3335	631.4084	816.5	543.9492	21.403702	574.1229	105.488495	6725000	-6.466191e-08	6270.9727	-0.00607161	-622.5532	-0.86965305	0.016086487	0.2622	3.0	8280.495097875595
1345	4408.5146	1909.7471	5476.9883	171.92876	819.8333	537.6321	31.341177	587.5943	-214.22069	6730000	4.0769578e-08	6214.0825	-0.009528279	-785.75586	-0.8697946	0.017233593	0.2612	3.0	8287.29672408104
1346	5484.272	144.69632	5669.5967	5229.709	1000.0	535.3209	33.365757	604.571	177.98973	6735000	-3.0201672e-08	1800.3694	-0.017183855	-780.4388	-0.8698541	0.01538002	0.226	7.0	8294.017926931381
1347	4691.0986	1150.1934	5493.44	2414.2493	888.0	548.0495	49.942078	606.19543	51.578445	6740000	1.829788e-08	6240.9546	-0.008449377	-1226.4946	-0.87007034	0.020105995	0.2652	3.0	8300.813905000687
1348	5348.419	178.19728	5572.784	5025.371	1000.0	523.8486	21.397995	560.89545	264.9068	6745000	-5.5503847e-08	1488.8448	-0.0031298457	-506.12457	-0.8702417	0.016105218	0.2168	2.0	8307.523578882217
1349	5330.284	99.880066	5466.285	5212.861	1000.0	543.76654	21.898756	581.5385	229.73198	6750000	1.6117095e-08	813.475	-0.0051985714	-81.1225	-0.8703756	0.018660009	0.245	2.0	8314.241637945175
1350	5221.754	89.39174	5373.4883	5133.2695	1000.0	540.3901	21.27838	573.8319	382.42816	6755000	-1.6486645e-08	1164.1624	-0.013187941	-120.51648	-0.87056327	0.015993204	0.1992	4.0	8321.031524896622
1351	5397.233	138.67769	5578.9893	5164.4604	1000.0	534.1293	17.685312	566.34	424.6437	6760000	-5.4466724e-08	1053.9113	-0.009000034	-236.00922	-0.8709617	0.017899584	0.2214	3.0	8327.64854502678
1352	5492.705	175.56688	5698.536	5201.2544	1000.0	549.6027	18.428799	585.8346	410.30173	6765000	1.0097064e-07	826.25183	-0.0046135425	-82.545654	-0.8711984	0.019483564	0.2004	2.0	8334.289399147034
1353	5255.1533	137.86813	5461.7314	5053.5806	1000.0	554.2874	18.183899	589.0535	413.81915	6770000	-4.1621924e-08	1634.8639	-0.020340519	-384.95178	-0.87133497	0.016126655	0.2266	7.0	8341.050528049469
1354	5364.4243	158.683	5623.8467	5123.9834	1000.0	537.8452	19.663185	575.4322	427.39462	6775000	3.529787e-08	966.0202	-0.009822308	-80.04578	-0.8717266	0.017991792	0.2074	3.0	8347.66461801529
1355	5178.389	332.68198	5457.824	4545.353	969.6	542.4167	20.341734	577.96246	423.3765	6780000	-6.1529875e-08	3677.2676	-0.011209649	-492.24927	-0.87192005	0.01851922	0.2304	5.0	8354.321094989777
1356	5402.929	108.1679	5545.716	5242.358	1000.0	534.01117	18.158901	568.90106	403.56067	6785000	-3.030896e-08	912.2076	-0.01979739	-239.70367	-0.87236065	0.017193574	0.2472	8.0	8361.111064195633
1357	5412.0205	136.68005	5631.2236	5225.4907	1000.0	547.53656	16.0125	575.9912	428.74658	6790000	-4.2644142e-08	741.7677	-0.006675689	-33.2099	-0.8731789	0.023480754	0.2874	3.0	8367.852746963501
1358	5452.2305	183.56766	5742.536	5274.976	1000.0	547.0527	17.238482	581.3262	285.25803	6795000	-2.4837256e-08	706.808	-0.013301638	-65.089355	-0.87345237	0.015346173	0.2058	4.0	8374.513237953186
1359	5450.862	39.74048	5518.8633	5414.128	1000.0	553.3281	18.0269	585.1405	450.70648	6800000	1.4898181e-08	920.0718	-0.027396243	-48.35498	-0.87385637	0.017234735	0.2682	9.0	8381.382402181625
1360	5260.0615	232.99277	5614.9062	4898.514	986.0	549.26483	23.509777	589.4101	73.536575	6805000	5.1569938e-08	3786.8943	-0.017768718	-656.5117	-0.87439483	0.018955415	0.256	8.0	8388.104698896408
1361	4786.9585	1308.2415	5613.3584	2185.2515	882.2	538.1569	21.111963	577.0734	351.21002	6810000	1.00865964e-08	3612.3909	-0.0059055546	-431.8098	-0.8747672	0.0158435	0.1688	3.0	8394.903413057327
1362	4988.9844	947.0679	5556.369	3098.9944	916.6	543.7441	27.38261	574.4319	-210.41585	6815000	3.0669568e-08	3572.7017	-0.006986749	-345.22754	-0.87498474	0.022270113	0.3048	3.0	8401.71335887909
1363	5436.2437	226.17024	5654.464	5003.3013	1000.0	541.54755	16.089767	575.5954	364.7614	6820000	1.5318394e-08	898.2471	-0.017283287	-200.27167	-0.87503225	0.015907986	0.1742	6.0	8408.397208213806
1364	5335.085	209.80951	5498.501	4930.4756	1000.0	550.0363	31.467957	588.94775	109.22699	6825000	1.2493134e-08	1168.5184	-0.010736591	-136.69812	-0.87534475	0.017247954	0.2442	4.0	8415.102841854095
1365	5477.5312	37.688713	5518.1226	5416.4956	1000.0	550.3258	18.218714	582.0966	420.74323	6830000	-1.4204979e-07	803.49963	-0.010760188	-172.50427	-0.8756962	0.015609283	0.2112	4.0	8421.914935112
1366	5529.713	140.33307	5757.8687	5362.7515	1000.0	560.3423	19.110247	592.8295	423.15164	6835000	-2.7376414e-08	710.8821	-0.00775774	-75.60425	-0.8761717	0.019885885	0.1566	2.0	8428.533993005753
1367	5455.455	117.929535	5634.8003	5318.2266	1000.0	557.60846	17.008085	585.576	393.10916	6840000	-6.463528e-08	604.5931	-0.008791955	-49.40802	-0.8764119	0.016648103	0.187	3.0	8435.368600130081
1368	5339.2754	179.8544	5572.789	5062.926	1000.0	553.7882	18.916994	586.6427	377.722	6845000	-1.3959408e-08	1196.437	-0.0132436715	-181.302	-0.8767298	0.015728425	0.1936	4.0	8442.062355995178
1369	5400.0127	175.77068	5620.6265	5115.6714	1000.0	542.6656	18.289814	585.031	431.38766	6850000	8.575618e-09	965.1126	-0.016668653	-106.997925	-0.87708133	0.016763024	0.2112	5.0	8448.91578912735
1370	4578.4053	1620.8542	5499.607	1341.5981	1000.0	467.2867	178.26895	578.8606	66.17171	6855000	-5.5474043e-08	2336.1606	-0.017609784	-303.07568	-0.87766385	0.0150765125	0.25	7.0	8455.903273105621
1371	4366.261	2132.6482	5565.8257	105.36212	806.8	544.4118	22.49226	584.3861	313.98953	6860000	8.301437e-08	2126.212	-0.010641787	-279.00232	-0.8782333	0.015617653	0.2508	3.0	8462.855376005173
1372	5363.3574	174.48778	5544.8193	5081.1274	1000.0	546.7827	23.22474	584.3671	173.76175	6865000	7.324219e-08	1207.8151	-0.020987572	-171.281	-0.87830794	0.0157366	0.2312	8.0	8469.599656105042
1373	5404.166	94.785065	5494.4	5238.981	1000.0	543.4872	22.346573	581.6324	268.48303	6870000	2.6509166e-09	695.8224	-0.032270994	-158.1601	-0.8783612	0.015347978	0.2562	13.0	8476.399702072144
1374	5474.439	187.5184	5704.7026	5269.5356	1000.0	549.8269	15.79705	585.77325	442.34802	6875000	4.3213366e-09	888.9652	-0.022581147	-184.99817	-0.8788556	0.019802304	0.2312	7.0	8483.148890018463
1375	5483.9424	98.61968	5613.2656	5337.341	1000.0	560.2253	21.761543	596.86145	299.10162	6880000	-2.4819373e-08	886.5455	-0.026052	-57.055725	-0.87959665	0.015152958	0.2228	8.0	8489.825569152832
1376	5453.6733	109.92365	5638.07	5293.726	1000.0	555.8184	17.891949	588.59515	452.00198	6885000	1.4412403e-08	561.6623	-0.014009917	-48.88269	-0.8808714	0.015248126	0.1924	4.0	8496.475208997726
1377	5523.407	105.70666	5627.366	5319.5786	1000.0	555.6807	18.895306	591.9131	437.80664	6890000	1.2284517e-08	792.1973	-0.005172612	-58.022217	-0.8815701	0.017254388	0.1828	2.0	8503.087983846664
1378	3660.553	1972.4547	5575.9624	319.46796	667.8571	559.1742	23.555363	591.00385	-11.017488	6895000	-4.07055e-08	10965.927	-0.0073978384	-2930.9858	-0.8819419	0.01945989	0.203	2.0	8509.822425842285
1379	4859.2065	1217.8116	5650.7324	2434.3489	889.6	522.5278	35.030773	560.7809	-216.19023	6900000	5.913973e-08	3388.1333	-0.004547169	-603.4243	-0.8822615	0.019399745	0.2562	2.0	8516.690297842026
1380	5044.5938	948.2581	5717.9688	3161.9148	910.4	541.2473	28.57353	573.865	32.27363	6905000	2.1278858e-08	3218.3518	-0.0049070567	-376.02588	-0.88254863	0.020030584	0.3516	2.0	8523.417605876923
1381	5480.958	134.33263	5693.646	5296.8774	1000.0	550.64246	17.924328	578.35724	218.20824	6910000	-1.8179417e-09	650.67224	0.00023404973	-127.83966	-0.88281476	0.015675811	0.1996	2.0	8530.230953931808
1382	4759.511	931.7554	5691.4854	3309.9546	870.4	555.5552	16.010666	582.1619	346.68588	6915000	-7.688999e-09	6475.9634	-0.004923685	-925.96094	-0.8830969	0.022206202	0.2602	2.0	8536.982072114944
1383	5458.7314	139.77989	5622.423	5199.6987	1000.0	538.1705	15.086949	567.4045	347.34244	6920000	5.904734e-08	817.52155	-0.012710284	-279.4997	-0.88338566	0.016408224	0.2376	5.0	8543.660264015198
1384	5487.768	103.16202	5593.3325	5313.637	1000.0	553.0942	14.322046	580.1735	383.98053	6925000	-9.387732e-10	584.8079	-0.015102642	-37.95465	-0.8840588	0.016592545	0.1744	4.0	8550.519331216812
1385	5395.6973	80.11403	5484.272	5266.7437	1000.0	554.0328	14.188851	584.21454	453.4725	6930000	2.2923947e-08	451.88324	-0.005628342	-48.924225	-0.8845784	0.018401857	0.254	2.0	8557.244704961777
1386	5539.418	83.679726	5693.0073	5438.975	1000.0	552.5571	14.316862	573.90955	408.4295	6935000	4.185438e-08	638.4003	-0.008673322	-173.68533	-0.8848168	0.01502028	0.1964	4.0	8563.844997882843
1387	5458.3877	168.04892	5667.3564	5259.157	1000.0	562.9715	18.066408	589.70667	419.83237	6940000	-1.8125773e-08	741.2941	-0.018012758	-94.07678	-0.88532186	0.01640423	0.1992	6.0	8570.68499803543
1388	5262.048	427.56116	5697.408	4446.062	962.8	553.89325	25.129078	582.13306	-30.570822	6945000	6.169826e-09	2886.0898	-0.006367972	-308.24805	-0.88603956	0.020715987	0.2994	3.0	8577.302978038788
1389	5482.5513	84.78645	5617.021	5363.289	1000.0	543.71576	14.583186	571.1872	356.39618	6950000	5.841255e-09	650.3527	-0.0058625485	-185.93918	-0.88635945	0.018756576	0.2	3.0	8584.016878128052
1390	5467.153	62.01158	5577.738	5415.96	1000.0	555.3666	13.234913	582.12115	465.7178	6955000	2.1362304e-08	372.1411	-0.01814032	-20.544312	-0.88662225	0.016580697	0.2546	6.0	8590.902303934097
1391	5376.001	115.816475	5598.827	5289.849	1000.0	555.88245	15.267685	581.6571	322.00504	6960000	2.6730447e-08	690.8258	-0.0120578185	-95.57202	-0.887133	0.016693687	0.2034	3.0	8597.532506942749
1392	4674.6055	1651.0576	5536.2466	1372.8721	857.8	548.6235	17.772057	574.91064	237.66672	6965000	1.0665655e-07	3547.1685	-0.014495639	-154.47095	-0.8873953	0.015124737	0.3134	9.0	8604.276499032974
1393	5125.6006	994.48193	5760.5947	3142.1511	1000.0	496.9373	154.5187	579.45245	-29.511244	6970000	-1.1003017e-08	2568.4758	-0.015658937	-381.03418	-0.8873746	0.015286532	0.2918	7.0	8611.118573188782
1394	5562.0215	67.568535	5623.034	5432.5415	1000.0	557.9161	16.554914	591.12634	395.3797	6975000	5.8472156e-09	568.4264	-0.010701591	-87.854004	-0.88735235	0.016416932	0.1936	5.0	8617.73625612259
1395	5031.7314	966.69196	5681.411	3121.1448	917.0	560.38745	18.89113	589.9126	51.74769	6980000	5.3967536e-08	3387.8884	-0.006476503	-382.2173	-0.8873716	0.015369342	0.179	2.0	8624.424777030945
1396	4666.7236	1732.4159	5767.7075	1227.4999	850.6	546.43085	29.705326	583.2103	-171.96599	6985000	6.8526713e-09	3574.532	-0.005434424	-477.73096	-0.8873832	0.016871354	0.2336	2.0	8631.054062128067
1397	5380.7026	127.10288	5477.907	5142.9746	1000.0	544.8353	31.110064	589.74335	4.9435124	6990000	-6.4757465e-08	1407.4033	-0.008870483	-267.5559	-0.8874264	0.015965456	0.2502	3.0	8637.70057606697
1398	4940.5522	997.44775	5541.1826	2949.0818	912.2	541.2139	28.422205	577.7563	-73.65219	6995000	5.6008993e-08	3492.138	-0.0070076226	-345.93286	-0.8875924	0.018218191	0.2162	3.0	8644.46034693718
1399	5519.339	139.95753	5631.2783	5251.3276	1000.0	537.4305	20.709646	577.6478	304.7046	7000000	6.6995622e-09	1203.9064	-0.019441018	-564.54877	-0.88779396	0.017730186	0.2144	7.0	8651.096129179
