Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
223	-4.8670163	2.2007303	-1.4781173	-12.084002	50.0	-1.2504951	1.3459365	0.38624156	-8.177486	1120000	7.107854e-09	0.101119265	0.0070827347	-0.015281282	-1.7232969	0.01663862	0.1514	1.0	822.0699300765991
224	-5.5185547	2.0593655	-1.3940381	-11.001525	50.0	-1.3818977	1.3893043	0.2523303	-7.7954583	1125000	1.4454127e-10	0.17179044	0.010938164	-0.02832441	-1.7235527	0.022952277	0.1952	1.0	825.2121570110321
225	-5.6777697	2.9004238	-1.2685134	-20.788357	50.0	-1.4529667	1.3618945	0.052514553	-8.075598	1130000	3.0513107e-08	1.4002246	0.0045682215	-0.5667626	-1.7237852	0.019056648	0.188	1.0	828.3235700130463
226	-5.502381	2.2034347	-1.5723087	-10.735968	50.0	-1.5394454	1.516991	2.9762132	-8.999086	1135000	5.5953862e-08	0.481713	0.010382826	-0.26299387	-1.723985	0.01568252	0.1334	1.0	831.4704110622406
227	-5.5443883	2.3648086	-1.3697157	-17.5313	50.0	-1.5230699	1.3774092	0.54896903	-8.058533	1140000	4.5728683e-08	0.49379805	0.010742592	-0.06974867	-1.7241801	0.018105654	0.1712	1.0	834.6961061954498
228	-7.0303435	11.87171	-1.4184839	-94.4329	50.0	-1.517775	1.4911143	0.4083388	-14.872538	1145000	-5.4138898e-08	66.55379	-0.0011768694	-30.517483	-1.7243699	0.37774193	0.2396	1.0	837.8259930610657
229	-13.63215	31.393147	-1.3619237	-240.08047	50.0	-4.8223534	9.307065	2.2909434	-73.520805	1150000	1.5944243e-08	348.64954	0.07353806	-89.713104	-1.724536	3.7469075	0.3594	1.0	841.0284922122955
230	-32.076065	98.11752	-1.6459203	-554.51965	50.0	-6.322372	15.421379	9.043024	-100.54991	1155000	-1.2011826e-07	4070.6135	0.014801611	-1681.6326	-1.7246733	1.1495324	0.246	1.0	844.342395067215
231	-40.899193	117.409706	-1.3771979	-587.3223	50.0	-19.803175	48.365387	27.059168	-309.9149	1160000	4.5251845e-08	3635.5884	0.055727337	-1327.2534	-1.7247932	3.2788808	0.2242	1.0	847.5454301834106
232	-79.64144	207.80771	-1.422896	-880.44385	50.0	-39.9262	91.40111	62.02988	-531.33435	1165000	-8.5118415e-08	10306.387	0.092176445	-2684.3818	-1.7249007	9.578391	0.3312	1.0	850.730968952179
233	-72.64724	233.59706	-1.3244733	-1307.2189	50.0	-39.338158	102.83621	87.209496	-573.2359	1170000	1.2726784e-07	12213.217	0.06259048	-3040.3252	-1.724991	3.7413054	0.2536	1.0	853.9092381000519
234	-85.10098	239.3853	-1.6240182	-1159.5548	50.0	-72.99801	157.63803	88.89182	-731.2357	1175000	-7.153749e-08	7812.1343	0.067710534	-2214.622	-1.725093	0.12456614	0.225	1.0	857.0815088748932
235	-56.45393	173.55418	-1.7529016	-1126.3844	50.0	-63.93099	154.08325	129.21602	-791.3145	1180000	1.1429787e-07	8385.7295	0.073160924	-3859.8745	-1.7251723	0.1036312	0.2058	1.0	860.1990151405334
236	-35.79042	131.8345	-1.2626724	-1009.85486	50.0	-31.871437	96.89892	124.1343	-640.6764	1185000	1.3575853e-07	3321.34	0.04165312	-648.8738	-1.7252297	0.05325168	0.1514	1.0	863.4054968357086
237	-19.193377	74.689415	-1.5208892	-546.146	50.0	-19.057673	71.39232	72.89921	-553.07574	1190000	1.0571182e-07	1867.8152	0.031500313	-832.9498	-1.7252805	0.0829211	0.1338	1.0	866.6183869838715
238	-30.501297	100.29125	-1.4008828	-658.852	50.0	-21.145353	65.90323	86.853424	-447.81876	1195000	-1.6892254e-07	2112.0684	0.022809181	-207.60156	-1.7253317	0.14213423	0.155	1.0	869.754399061203
239	-14.051558	54.974648	-1.3198332	-455.52887	50.0	-9.319472	39.626286	55.043724	-381.04938	1200000	1.2834072e-07	602.35486	0.033830084	-143.39865	-1.7253956	0.04651957	0.1668	1.0	872.8907799720764
240	-12.977395	53.454533	-1.2672229	-479.82126	50.0	-11.524181	46.25557	62.785336	-422.57755	1205000	-1.4348477e-07	1101.7996	0.03361363	-380.68713	-1.7254363	0.06372619	0.1616	1.0	876.1461200714111
241	-11.749468	46.78463	-1.2017367	-424.89926	50.0	-6.255459	33.710026	60.12862	-374.3098	1210000	-1.2305063e-07	432.36795	0.04595697	-41.95511	-1.7254976	0.053789973	0.2538	1.0	879.3081459999084
242	-5.6865497	2.458747	-1.2926998	-14.695057	50.0	-5.724377	22.50058	51.78978	-334.55997	1215000	3.8185714e-08	494.9625	0.044286296	-358.63763	-1.7255667	0.053353816	0.2726	1.0	882.4389250278473
243	-5.576977	2.187903	-1.2294649	-9.864757	50.0	-0.36035675	7.6050954	46.533966	-32.429527	1220000	-3.1217933e-09	59.70252	0.013219286	-28.55921	-1.7256336	0.026215633	0.1572	1.0	885.6461839675903
244	-5.6803308	2.0718586	-1.2508972	-10.086261	50.0	-2.1647453	6.056114	42.44312	-45.347355	1225000	-3.750324e-08	34.704357	0.005543728	-8.723053	-1.7256854	0.022148203	0.169	2.0	888.8176510334015
245	-6.273924	2.380669	-1.4642701	-11.83492	50.0	-2.0756392	5.3089275	22.24585	-27.711452	1230000	-2.373457e-08	24.154541	-0.01257651	-5.217552	-1.7258013	0.015257197	0.1856	12.0	891.9962899684906
246	-5.793632	2.3043518	-1.341132	-10.853443	50.0	-1.4922526	5.557294	31.070915	-49.481895	1235000	4.926324e-09	31.13859	-0.023491375	-8.110296	-1.7262244	0.0152125945	0.1616	46.0	895.5240280628204
247	-5.9773865	2.331947	-1.301539	-11.093824	50.0	-2.0794432	5.813167	25.343544	-50.416264	1240000	-9.4914434e-08	30.1039	-0.024520744	-6.597578	-1.7329551	0.016362034	0.172	52.0	899.1852009296417
248	-5.946845	2.194174	-1.7457927	-10.950293	50.0	-1.2569281	4.5978518	22.801502	-28.392132	1245000	-7.849931e-09	20.702408	-0.0131815355	-5.6278152	-1.7344466	0.01557402	0.1328	10.0	902.5728170871735
249	-5.557498	2.3361979	-1.2567989	-11.353805	50.0	-2.0537555	5.1344166	20.937628	-48.307037	1250000	4.1136516e-08	26.744646	-0.020633716	-9.309015	-1.7351787	0.015052573	0.1216	29.0	906.0662639141083
250	-5.968318	2.4236891	-1.1808022	-12.83162	50.0	-1.591107	5.9915247	24.942442	-69.11809	1255000	1.0943412e-08	33.360348	-0.012222653	-8.953529	-1.7406018	0.016510174	0.151	10.0	909.4012880325317
251	-5.6627026	2.0822637	-1.4390584	-11.546833	50.0	-2.222525	4.1354136	16.506147	-32.15756	1260000	-3.4183262e-08	14.665996	-0.023552157	-3.6832886	-1.7425387	0.015054773	0.153	28.0	912.7273559570312
252	-5.7215533	2.296729	-1.3026537	-10.761311	50.0	-1.4905899	3.3785315	14.171508	-25.408388	1265000	5.814433e-09	9.779039	-0.029525083	-2.2122173	-1.7485725	0.011765668	0.157	79.0	916.5026299953461
253	-5.533231	2.202555	-1.2569327	-10.304946	50.0	-1.7054633	3.4422388	12.018815	-32.187103	1270000	1.1599064e-08	9.5479	-0.024822071	-1.4045506	-1.7472734	0.015096633	0.142	35.0	920.102136850357
254	-5.796977	2.0049925	-1.74306	-11.572454	50.0	-1.4525043	3.4652574	11.172188	-35.349636	1275000	-3.249049e-08	10.804197	-0.019467933	-1.9202652	-1.7487998	0.015463786	0.1402	29.0	923.5106420516968
255	-5.7619386	2.0820758	-1.6227887	-11.965909	50.0	-1.6793791	3.2457464	12.813413	-29.258198	1280000	-1.7090143e-08	8.358189	-0.0279878	-1.4806752	-1.7496029	0.015277602	0.1896	63.0	927.2258629798889
256	-5.6503863	2.2489283	-1.3478065	-11.951266	50.0	-1.4935484	3.0952437	9.537116	-22.998655	1285000	-2.360344e-09	7.767326	-0.027326314	-1.08638	-1.7589719	0.015271463	0.1774	50.0	930.9304690361023
257	-5.6272664	2.1327436	-1.4396251	-11.900627	50.0	-1.8876908	3.1495314	11.282761	-41.09562	1290000	-1.874417e-08	6.830859	-0.022113783	-1.6828184	-1.769754	0.0150623685	0.1464	30.0	934.4115951061249
258	-5.917565	2.2627459	-1.5593395	-13.28184	50.0	-1.7051313	4.723122	39.918007	-72.573654	1295000	-2.6476384e-08	20.883434	-0.010673132	-9.307498	-1.7737088	0.015984202	0.1448	10.0	937.8000228404999
259	-5.933035	2.2322073	-1.6198946	-10.817311	50.0	-1.5660136	3.0142496	12.786635	-30.902618	1300000	1.4692545e-08	6.5676584	-0.027832033	-1.4511442	-1.774965	0.015762124	0.1888	51.0	941.3072421550751
260	-5.9447093	2.178762	-1.7445202	-11.938209	50.0	-1.7744392	2.7110627	8.715611	-30.308012	1305000	-2.5987625e-09	4.991324	-0.020501612	-0.83924866	-1.7812833	0.015996218	0.1618	27.0	944.7282571792603
261	-5.634898	2.3991623	-1.5478083	-12.2068615	50.0	-1.653249	3.616019	20.70365	-46.44361	1310000	2.2396446e-08	10.665149	-0.02176642	-2.836308	-1.7863117	0.015173152	0.1614	41.0	948.3305370807648
262	-5.879848	2.024854	-1.8676218	-10.815894	50.0	-1.4771239	2.7834404	10.303959	-36.222515	1315000	3.0109288e-08	5.8677044	-0.025607428	-1.4718976	-1.7902541	0.015749011	0.1844	63.0	952.077250957489
263	-5.744071	1.9523914	-1.3790289	-10.337609	50.0	-1.5279344	2.4900959	8.084021	-24.626577	1320000	-1.6899406e-08	4.207256	-0.021611508	-0.6652558	-1.7987106	0.016125286	0.15	25.0	955.5539779663086
264	-5.759146	1.8098475	-2.1465592	-10.769361	50.0	-1.7420281	2.2597556	7.1968274	-20.640923	1325000	5.9247016e-09	3.5415578	-0.017636199	-0.5240786	-1.7978578	0.0150361955	0.1544	20.0	959.0067138671875
265	-5.5278487	2.1812139	-1.6520481	-11.837583	50.0	-1.602878	2.3453565	7.0769157	-27.18283	1330000	-5.841255e-09	3.788125	-0.015698556	-0.57893276	-1.797609	0.015787061	0.1504	17.0	962.3305082321167
266	-5.481306	2.0164566	-1.5294596	-12.014754	50.0	-1.6747618	2.1605384	7.646458	-26.940617	1335000	-1.1886144e-08	2.9618914	-0.031505976	-0.34200096	-1.8000981	0.015060494	0.1836	76.0	966.0263991355896
267	-5.8117895	1.9866095	-1.7467408	-10.731558	50.0	-1.5019225	2.313243	8.176694	-18.435644	1340000	-2.1910667e-08	3.0930085	-0.020150019	-0.5069766	-1.8035622	0.01618628	0.1432	27.0	969.6863639354706
268	-5.913129	1.964308	-1.9021285	-11.740908	50.0	-1.6855111	2.6617467	29.570076	-25.22934	1345000	1.03239714e-07	5.547509	-0.021037858	-1.491971	-1.8115664	0.015047733	0.1414	30.0	973.180417060852
269	-5.4709015	2.2618082	-1.5587374	-12.519345	50.0	-1.897832	2.3590875	7.57367	-28.789406	1350000	-5.6755542e-08	4.082168	-0.016597241	-0.8658798	-1.814454	0.01529814	0.1372	15.0	976.485326051712
270	-5.7625866	1.9015057	-1.6337339	-10.181126	50.0	-1.4598968	2.1062639	8.83511	-24.398033	1355000	1.23173e-08	2.7353375	-0.031221986	-0.41083932	-1.8146156	0.015128525	0.1776	64.0	980.2049970626831
271	-5.7107964	2.1323206	-1.2791871	-11.580383	50.0	-1.5971761	2.0361342	6.955525	-20.02893	1360000	-3.8935244e-08	2.5637255	-0.019887995	-0.29706478	-1.8217256	0.019112457	0.198	27.0	983.7517771720886
272	-5.6572294	2.0107696	-2.0710304	-11.021688	50.0	-1.5958198	2.3028665	7.94033	-29.599781	1365000	3.875494e-08	3.697	-0.030386373	-0.78207827	-1.8278211	0.015784236	0.188	68.0	987.4223229885101
273	-5.6078553	1.7310846	-1.7995188	-10.835789	50.0	-1.7224574	1.9858719	7.270386	-13.743103	1370000	-2.2438169e-08	2.0782382	-0.019093603	-0.26295877	-1.8352344	0.015087168	0.1446	17.0	990.9967188835144
274	-5.4959784	1.9490663	-1.6463419	-10.134491	50.0	-1.5204163	1.9554373	9.630466	-17.86636	1375000	4.737377e-08	1.9059061	-0.016806798	-0.17470157	-1.8367457	0.015020726	0.1692	14.0	994.3345000743866
275	-5.508429	2.0276766	-1.7177892	-10.864741	50.0	-1.6357043	1.916793	5.2973228	-21.335749	1380000	6.7174435e-09	1.7496421	-0.029853478	-0.2440108	-1.8372504	0.013792555	0.1866	79.0	998.0578100681305
276	-5.736673	1.8783847	-2.0412476	-10.004109	50.0	-1.5648688	1.8114117	7.1949496	-11.216644	1385000	3.5071373e-08	1.8659756	-0.026428578	-0.2439177	-1.8516735	0.017087968	0.1972	55.0	1001.8546378612518
277	-5.732683	2.0303485	-1.8263006	-13.260345	50.0	-1.7624811	3.3310883	8.89419	-51.350048	1390000	-7.99708e-09	9.155331	0.0027422714	-5.372484	-1.8566953	0.0303022	0.2744	1.0	1005.1430730819702
278	-5.5398293	2.0106497	-1.5353683	-11.406214	50.0	-1.4235415	2.1238427	12.670322	-21.044456	1395000	1.2540817e-08	2.5655997	0.011203053	-0.8329468	-1.8567168	0.019826667	0.24	1.0	1008.3235311508179
279	-5.6432576	2.1294167	-1.4438198	-14.083469	50.0	-2.033005	4.8405433	13.343063	-74.29066	1400000	-1.5664101e-08	21.96433	-1.77194e-05	-15.821893	-1.8567531	0.01777559	0.1416	2.0	1011.6185481548309
280	-5.879595	2.2572474	-1.1919404	-13.308824	50.0	-1.3345705	2.8048632	17.646584	-27.967821	1405000	-4.6885013e-08	5.340202	-5.8620823e-05	-2.6242132	-1.8568727	0.016991701	0.162	4.0	1014.7980079650879
281	-5.8019533	2.158534	-1.2515305	-12.1693125	50.0	-1.7610787	2.2785816	14.643946	-29.172731	1410000	-8.690357e-09	3.1685655	-0.007367683	-0.9516785	-1.8571028	0.015384372	0.134	6.0	1017.9509851932526
282	-5.288822	1.9373013	-1.2307975	-11.095102	50.0	-1.5708817	1.6385398	3.7638247	-19.519444	1415000	4.7791005e-08	1.2808223	-0.024713114	-0.19816458	-1.8573916	0.016706081	0.1822	35.0	1021.3876459598541
283	-5.618768	2.1241333	-1.043103	-11.965189	50.0	-1.479567	1.9230664	4.1200657	-26.90975	1420000	-1.2898445e-08	1.8351926	-0.0067742583	-0.3399998	-1.8546779	0.016145132	0.1456	6.0	1024.6637799739838
284	-5.621057	2.0900931	-1.0640328	-11.586888	50.0	-1.5695394	2.0269156	14.76384	-26.751553	1425000	8.654594e-09	2.2897444	-0.024328006	-0.43488407	-1.8541539	0.016017148	0.1938	45.0	1028.0913350582123
285	-5.481099	1.9091659	-1.3538904	-10.475265	50.0	-1.584232	1.812585	17.037943	-11.529822	1430000	1.3804436e-08	1.6598607	-0.03134567	-0.3319676	-1.8640286	0.01562528	0.1822	41.0	1031.730115890503
286	-5.973779	2.049814	-1.4884002	-11.456601	50.0	-1.7607563	1.9475604	9.745362	-18.116482	1435000	-6.1777236e-08	1.8041953	-0.019002877	-0.30482864	-1.8657625	0.015310429	0.1678	20.0	1035.146240234375
287	-5.5177565	1.9511452	-1.4661485	-10.763221	50.0	-1.4609087	1.8631916	9.749321	-23.287163	1440000	1.2665987e-08	1.6048409	-0.025694367	-0.39429402	-1.8652742	0.015383567	0.1662	34.0	1038.5360050201416
288	-5.3245373	2.0867546	-1.1280293	-11.345465	50.0	-1.4995115	1.6257162	2.6340177	-21.117897	1445000	8.628144e-09	1.1417054	-0.006452929	-0.17786485	-1.8704625	0.015469618	0.1782	6.0	1041.8719890117645
289	-5.114505	2.0438714	-1.0803934	-9.623771	50.0	-1.5748699	1.608875	6.587564	-9.981067	1450000	-3.9339065e-10	1.1925343	-0.015206703	-0.19195831	-1.8715105	0.01572976	0.1382	18.0	1045.2255761623383
290	-5.292543	2.1438968	-1.0581473	-13.138589	50.0	-1.4328511	1.7419362	14.56808	-15.178483	1455000	1.7774106e-08	1.3406982	-0.026982237	-0.26369536	-1.8761357	0.015049776	0.188	74.0	1048.9683270454407
291	-5.4868245	1.9124101	-1.208923	-11.1817255	50.0	-1.6126218	1.6177586	8.922304	-15.316801	1460000	-1.9860268e-08	1.1146475	0.0021909475	-0.2368446	-1.8863746	0.017175948	0.1872	1.0	1052.4003520011902
292	-5.5440025	2.2425013	-1.2617178	-12.038321	50.0	-1.6132578	2.231443	10.03886	-23.581562	1465000	-2.0611287e-08	2.940399	-0.009260417	-1.6120311	-1.8864605	0.015031248	0.1542	10.0	1055.681888103485
293	-5.6643	2.2338467	-1.5747252	-11.920621	50.0	-1.6626638	1.9141494	12.014038	-22.530842	1470000	-5.311966e-08	1.449248	-0.008087444	-0.46287334	-1.887248	0.015017832	0.186	7.0	1058.855187177658
294	-5.699895	2.2711895	-1.3583277	-13.019274	50.0	-1.6748649	2.8129134	4.634633	-64.86115	1475000	-3.1882525e-08	5.8263774	-0.0055331104	-4.001708	-1.8871453	0.020954272	0.1762	9.0	1062.08150100708
295	-5.3827014	1.9482131	-1.0058466	-11.22732	50.0	-1.630171	1.6526734	12.30358	-21.176634	1480000	-2.2351743e-09	1.1343881	-0.024241181	-0.29887128	-1.8872248	0.016274042	0.1746	38.0	1065.5182280540466
296	-5.6321044	1.9314975	-1.4240746	-10.676802	50.0	-1.489431	1.6413907	4.033185	-9.315963	1485000	-2.9161573e-08	0.82307225	-0.0067224475	-0.12719977	-1.898085	0.015293989	0.18	6.0	1068.778925895691
297	-5.431381	2.171141	-1.3178955	-12.943188	50.0	-1.470318	1.7886817	10.7739315	-20.519377	1490000	5.5408478e-08	1.256639	-0.015705008	-0.332381	-1.8992286	0.015199377	0.1902	13.0	1072.0751581192017
298	-5.881624	2.1718395	-1.3267564	-11.469471	50.0	-1.7408035	1.7849333	7.8362627	-14.145522	1495000	2.1874905e-08	1.404188	-0.0073792106	-0.39099443	-1.9026756	0.017990729	0.171	4.0	1075.3228261470795
299	-5.4203343	2.212899	-1.3378148	-11.3104105	50.0	-1.4466493	1.704904	8.02429	-16.786337	1500000	4.428625e-09	0.8768471	-0.027234025	-0.13386738	-1.9038407	0.016736912	0.1842	58.0	1078.837681055069
300	-5.6766415	2.0621057	-1.5289743	-11.52477	50.0	-1.6259489	1.7497802	6.3276377	-19.03556	1505000	-6.1186775e-08	1.1049056	-0.012368236	-0.25853366	-1.9179614	0.015297479	0.2006	14.0	1082.2238841056824
301	-5.768086	1.9969549	-1.5212783	-10.840468	50.0	-1.6541711	1.72113	7.7605247	-10.741112	1510000	4.143715e-08	0.8798961	-0.018758431	-0.14751965	-1.9191184	0.015334019	0.145	24.0	1085.6534960269928
302	-5.3881197	1.9122201	-1.5470045	-9.536556	50.0	-1.5689038	1.5515523	3.939207	-8.3155155	1515000	-1.31309035e-08	0.793105	-0.02562829	-0.14947212	-1.9250668	0.015022309	0.1818	41.0	1089.1097629070282
303	-5.5610003	2.0263143	-1.9275564	-10.404462	50.0	-1.4954627	1.580415	4.509129	-15.473965	1520000	2.0861626e-10	0.74687755	-0.00065859425	-0.15550077	-1.9356536	0.016757542	0.1414	1.0	1092.3818850517273
304	-5.6792974	1.8666213	-1.3197083	-11.03879	50.0	-1.6140506	1.5355757	5.5203404	-11.120612	1525000	1.7735362e-08	0.6436095	-0.026364198	-0.0794608	-1.9359373	0.017624851	0.1814	38.0	1095.8727068901062
305	-5.4593925	2.363912	-1.8105291	-13.065704	50.0	-1.6179132	1.8168184	4.1998267	-21.964476	1530000	4.880428e-08	1.1204201	-0.026474707	-0.39073402	-1.9421701	0.015475081	0.164	42.0	1099.3884088993073
306	-5.439398	2.0091748	-1.6834173	-11.679988	50.0	-1.4130327	1.571237	7.3701153	-12.299154	1535000	4.6288967e-08	0.6229551	-0.019440124	-0.12148619	-1.9521484	0.015065378	0.183	19.0	1102.7616322040558
307	-5.653922	1.9922247	-1.5840261	-11.809601	50.0	-1.5811412	1.6417521	5.835172	-15.71854	1540000	4.8926474e-08	0.83418506	-0.024642345	-0.1941331	-1.9554765	0.016683554	0.208	42.0	1106.315845966339
308	-5.2308006	1.7784688	-1.703915	-12.122693	50.0	-1.4718498	1.4601341	4.251211	-15.103281	1545000	-5.8293343e-09	0.5819652	-0.021261467	-0.080854	-1.9662894	0.015165903	0.1464	23.0	1109.6698892116547
309	-5.6900525	2.0943234	-1.393851	-10.743675	50.0	-1.6391672	1.6417674	3.3548112	-18.614634	1550000	2.1281839e-08	0.6234438	-0.011477048	-0.16396067	-1.9749765	0.016344225	0.1576	13.0	1113.0084619522095
310	-5.320668	1.9596359	-1.5874268	-11.81351	50.0	-1.4811096	1.4286983	2.3438056	-11.21118	1555000	9.068847e-09	0.45296773	-0.0074567273	-0.037781954	-1.9788084	0.019584062	0.206	6.0	1116.3275001049042
311	-5.50519	2.3784082	-1.2960017	-12.871257	50.0	-1.7450992	2.1351452	6.7634363	-31.202963	1560000	-1.3233722e-08	2.237594	-0.008454645	-1.390924	-1.9801867	0.018426454	0.1816	7.0	1119.5175671577454
312	-5.560518	2.1180577	-1.5088521	-12.570276	50.0	-1.3739715	1.643901	6.6540866	-26.37202	1565000	-4.106164e-08	0.7331509	-0.00022941687	-0.2095496	-1.9815211	0.018482367	0.1686	2.0	1122.649230003357
313	-5.6813326	2.1385589	-1.2573863	-12.175238	50.0	-1.6040235	1.6033846	7.001008	-13.509643	1570000	7.497668e-08	0.6638579	-0.012780985	-0.1622746	-1.9818685	0.016892597	0.1558	10.0	1125.859365940094
314	-5.511825	1.847227	-1.6633797	-9.385479	50.0	-1.5037168	1.4696565	4.946994	-10.02665	1575000	-1.1786819e-08	0.4921429	-0.022327079	-0.07217893	-1.9826963	0.019580228	0.2204	43.0	1129.281788110733
315	-5.604337	1.951503	-1.6524554	-10.010146	50.0	-1.4933448	1.5217521	2.1874192	-14.479093	1580000	4.0245055e-08	0.5085334	0.0073956265	-0.077510625	-1.9805428	0.022936901	0.252	1.0	1132.5476441383362
316	-6.684691	8.859819	-1.1593369	-92.2531	50.0	-2.0190554	6.61453	4.3450913	-156.063	1585000	-1.8380881e-07	30.89181	0.012521612	-16.8223	-1.9805266	0.026491418	0.2082	1.0	1135.758085012436
317	-5.8930144	2.0363696	-1.1418875	-10.346623	50.0	-1.8756684	2.3598354	3.1230123	-27.196556	1590000	-6.2540173e-09	2.1329944	0.0015368949	-1.497443	-1.9805312	0.019958943	0.1908	10.0	1138.9672541618347
318	-5.6873174	2.2908978	-1.031933	-13.67323	50.0	-1.787989	2.3800766	3.315127	-49.90153	1595000	6.732345e-08	3.0376306	0.00520528	-2.2260942	-1.9795476	0.019086387	0.1042	1.0	1142.0922861099243
319	-5.4491467	2.344702	-0.9476461	-12.037338	50.0	-1.642408	1.6065184	3.2935865	-14.846615	1600000	1.8548965e-08	0.7319122	0.011479261	-0.18159771	-1.9794344	0.025972778	0.1496	1.0	1145.2198159694672
320	-5.3071914	2.04947	-1.7473648	-9.832065	50.0	-1.5914375	1.4843202	4.7313633	-8.9112	1605000	-2.2222753e-09	0.5524535	-0.024681523	-0.180457	-1.9793326	0.015423779	0.1844	31.0	1148.6336059570312
321	-5.515758	2.414814	-1.3097993	-12.703993	50.0	-1.4923668	1.6292413	3.5742455	-21.099941	1610000	5.376339e-09	0.47715864	-0.01190439	-0.079871416	-1.9822578	0.01626227	0.2226	12.0	1151.931781053543
322	-5.7859044	2.2923028	-1.149395	-11.276679	50.0	-1.7158271	1.5824271	3.6124496	-8.820221	1615000	1.0529161e-08	0.46606117	0.0009307385	-0.0827215	-1.984621	0.017893933	0.1574	4.0	1155.1261320114136
323	-5.4565425	2.104127	-1.2194401	-10.755368	50.0	-1.544183	1.5252775	4.8624005	-8.94884	1620000	-3.8503668e-08	0.4772025	0.011089199	-0.08854136	-1.9854219	0.02215049	0.2088	1.0	1158.3518600463867
324	-5.3738003	1.906238	-1.6282002	-11.315142	50.0	-1.6248982	1.4538449	4.691847	-9.1078205	1625000	-2.2001565e-08	0.5289102	-0.004234852	-0.13966438	-1.9856172	0.019865336	0.1846	6.0	1161.5064890384674
325	-5.858791	2.2374716	-1.6421919	-12.417559	50.0	-1.6427613	1.6372541	2.1965199	-9.071562	1630000	2.861023e-09	0.631845	0.020322355	-0.14287257	-1.9864373	0.032787587	0.3052	1.0	1164.59184384346
326	-5.907309	2.1193066	-1.7384522	-11.678635	50.0	-1.547708	1.6454915	4.267583	-18.134449	1635000	-9.34422e-08	0.41452876	0.022097142	-0.07459694	-1.9865493	0.035314213	0.3218	1.0	1167.7485489845276
327	-5.3868303	2.2223501	-1.1515317	-10.211685	50.0	-1.4539782	1.5182356	4.461885	-11.121039	1640000	-8.188486e-08	0.4628051	0.01794055	-0.091631144	-1.9866211	0.029574728	0.3032	1.0	1170.8902790546417
328	-6.15023	2.392188	-1.0777586	-13.278203	50.0	-1.7488543	1.8078561	2.0558655	-19.655472	1645000	-5.3970517e-08	0.83718175	0.012646249	-0.38715348	-1.9866943	0.036236826	0.3504	1.0	1174.0620131492615
329	-5.507628	2.1234493	-1.2324739	-12.528365	50.0	-1.5976678	1.456605	3.093126	-9.62356	1650000	3.168583e-08	0.37202632	0.005215737	-0.05069235	-1.9867773	0.017264638	0.146	4.0	1177.2613401412964
330	-5.985363	2.4821339	-1.2578138	-11.787274	50.0	-1.6382818	1.6730113	3.7932854	-9.062016	1655000	-6.806925e-08	0.4838657	0.00678779	-0.10035166	-1.986907	0.033422284	0.3092	2.0	1180.4494440555573
331	-5.991878	2.0680008	-1.2353985	-11.446253	50.0	-1.8609858	1.5484189	1.9091603	-9.767502	1660000	-2.1347404e-08	0.36584195	0.026937988	-0.05857265	-1.986907	0.041336037	0.4248	1.0	1183.551824092865
332	-5.884563	2.1597416	-1.2135724	-13.972084	50.0	-1.7466953	1.5916765	4.8861623	-10.034228	1665000	-4.3258073e-09	0.6531454	0.018634027	-0.25776246	-1.9869164	0.0476792	0.4064	1.0	1186.699669122696
333	-5.5074434	2.317982	-1.3619324	-10.922995	50.0	-1.7201821	1.5886737	1.7214966	-14.232452	1670000	-2.0474195e-08	0.4747543	0.020477487	-0.1372818	-1.986943	0.0356503	0.4134	1.0	1189.8830308914185
334	-5.83542	1.9689164	-2.0389898	-11.635889	50.0	-1.5881225	1.5055571	3.8457172	-9.8848505	1675000	-5.6806208e-08	0.3709224	0.022559103	-0.09319413	-1.9869492	0.04311262	0.4732	1.0	1193.0093400478363
335	-5.616035	2.128554	-1.6577953	-11.827117	50.0	-1.694542	1.4588916	1.7510711	-21.160786	1680000	-6.171912e-08	0.41643795	0.03083555	-0.0880993	-1.9869354	0.046020363	0.4624	1.0	1196.103308916092
336	-5.857257	1.9076661	-2.0456104	-9.706288	50.0	-1.6893371	1.5775063	3.19478	-9.187193	1685000	2.3403764e-08	0.39371502	0.027846672	-0.12720832	-1.9869211	0.047481105	0.4384	1.0	1199.2599141597748
337	-5.82143	2.2687938	-1.9502841	-13.335023	50.0	-1.6729043	1.5902182	1.925333	-15.2073765	1690000	6.854236e-08	0.42135713	0.025091767	-0.087926805	-1.9869342	0.041542437	0.407	1.0	1202.3887560367584
338	-5.7268825	2.0258052	-2.2737203	-12.340979	50.0	-1.7143822	1.5451715	1.7504088	-9.985633	1695000	3.2509117e-08	0.3133069	0.0142794	-0.05731669	-1.9869242	0.018803136	0.31	1.0	1205.7094638347626
339	-5.5227118	1.847434	-2.1064117	-12.5866585	50.0	-1.5904742	1.4345284	1.35422	-9.490239	1700000	1.2874604e-08	0.27558416	0.008607498	-0.04074031	-1.9869391	0.016368007	0.2222	1.0	1209.7617628574371
340	-6.084281	2.0116513	-2.4334915	-11.397996	50.0	-1.7339754	1.619293	1.6603885	-8.193298	1705000	2.6345253e-08	0.3207445	0.011852641	-0.05948171	-1.9869562	0.016749091	0.229	1.0	1214.6319749355316
